user_id,product_id,product_name,category,rating,review_text,description,timestamp
15,21,Product 21 - Clothing,Clothing,4,Product 21 is bad.,"This is a great clothing product with features X, Y, Z.",2026-01-01 20:33:26.904292
35,23,Product 23 - Books,Books,5,Product 23 is good.,"This is a great books product with features X, Y, Z.",2025-03-12 20:33:26.904292
22,45,Product 45 - Books,Books,5,Product 45 is horrible.,"This is a great books product with features X, Y, Z.",2025-12-05 20:33:26.904292
37,8,Product 8 - Beauty,Beauty,4,Product 8 is okay.,"This is a great beauty product with features X, Y, Z.",2025-10-01 20:33:26.904292
90,25,Product 25 - Books,Books,4,Product 25 is horrible.,"This is a great books product with features X, Y, Z.",2025-06-23 20:33:26.904292
70,34,Product 34 - Clothing,Clothing,4,Product 34 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-03-17 20:33:26.904292
6,31,Product 31 - Home,Home,5,Product 31 is horrible.,"This is a great home product with features X, Y, Z.",2025-07-19 20:33:26.904292
33,48,Product 48 - Books,Books,1,Product 48 is horrible.,"This is a great books product with features X, Y, Z.",2025-06-01 20:33:26.904292
76,48,Product 48 - Books,Books,5,Product 48 is okay.,"This is a great books product with features X, Y, Z.",2026-01-14 20:33:26.904292
74,35,Product 35 - Home,Home,1,Product 35 is excellent.,"This is a great home product with features X, Y, Z.",2025-05-04 20:33:26.904292
67,21,Product 21 - Clothing,Clothing,5,Product 21 is bad.,"This is a great clothing product with features X, Y, Z.",2025-06-26 20:33:26.904292
75,2,Product 2 - Electronics,Electronics,4,Product 2 is good.,"This is a great electronics product with features X, Y, Z.",2025-10-13 20:33:26.904292
61,45,Product 45 - Books,Books,4,Product 45 is okay.,"This is a great books product with features X, Y, Z.",2025-07-24 20:33:26.904292
86,46,Product 46 - Beauty,Beauty,3,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2025-04-27 20:33:26.904292
53,17,Product 17 - Beauty,Beauty,5,Product 17 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-07-01 20:33:26.904292
98,20,Product 20 - Beauty,Beauty,4,Product 20 is good.,"This is a great beauty product with features X, Y, Z.",2025-09-24 20:33:26.904292
41,20,Product 20 - Beauty,Beauty,4,Product 20 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-04-04 20:33:26.904292
66,32,Product 32 - Home,Home,5,Product 32 is horrible.,"This is a great home product with features X, Y, Z.",2025-02-04 20:33:26.904292
60,26,Product 26 - Beauty,Beauty,4,Product 26 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-05-11 20:33:26.904292
47,42,Product 42 - Beauty,Beauty,5,Product 42 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-10-17 20:33:26.904292
98,22,Product 22 - Beauty,Beauty,2,Product 22 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-06-20 20:33:26.904292
17,46,Product 46 - Beauty,Beauty,5,Product 46 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-09-16 20:33:26.904292
16,38,Product 38 - Books,Books,1,Product 38 is horrible.,"This is a great books product with features X, Y, Z.",2025-12-23 20:33:26.904292
31,50,Product 50 - Beauty,Beauty,5,Product 50 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-07-13 20:33:26.904292
2,21,Product 21 - Clothing,Clothing,4,Product 21 is bad.,"This is a great clothing product with features X, Y, Z.",2025-03-23 20:33:26.904292
15,7,Product 7 - Electronics,Electronics,4,Product 7 is bad.,"This is a great electronics product with features X, Y, Z.",2025-04-05 20:33:26.904292
64,50,Product 50 - Beauty,Beauty,5,Product 50 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-07-03 20:33:26.904292
91,39,Product 39 - Electronics,Electronics,4,Product 39 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-10-09 20:33:26.904292
32,23,Product 23 - Books,Books,4,Product 23 is excellent.,"This is a great books product with features X, Y, Z.",2025-04-19 20:33:26.904292
25,14,Product 14 - Electronics,Electronics,5,Product 14 is bad.,"This is a great electronics product with features X, Y, Z.",2025-10-22 20:33:26.904292
9,18,Product 18 - Beauty,Beauty,4,Product 18 is okay.,"This is a great beauty product with features X, Y, Z.",2025-09-04 20:33:26.904292
65,34,Product 34 - Clothing,Clothing,4,Product 34 is okay.,"This is a great clothing product with features X, Y, Z.",2025-02-05 20:33:26.904292
93,15,Product 15 - Clothing,Clothing,4,Product 15 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-12-01 20:33:26.904292
85,44,Product 44 - Electronics,Electronics,4,Product 44 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-04-21 20:33:26.904292
69,2,Product 2 - Electronics,Electronics,4,Product 2 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-07-24 20:33:26.904292
98,11,Product 11 - Books,Books,4,Product 11 is okay.,"This is a great books product with features X, Y, Z.",2025-09-25 20:33:26.904292
25,30,Product 30 - Books,Books,5,Product 30 is horrible.,"This is a great books product with features X, Y, Z.",2025-06-06 20:33:26.904292
50,22,Product 22 - Beauty,Beauty,3,Product 22 is good.,"This is a great beauty product with features X, Y, Z.",2025-09-02 20:33:26.904292
41,35,Product 35 - Home,Home,5,Product 35 is excellent.,"This is a great home product with features X, Y, Z.",2026-01-31 20:33:26.904292
50,39,Product 39 - Electronics,Electronics,5,Product 39 is bad.,"This is a great electronics product with features X, Y, Z.",2026-01-03 20:33:26.904292
64,37,Product 37 - Electronics,Electronics,5,Product 37 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-04-09 20:33:26.904292
76,22,Product 22 - Beauty,Beauty,4,Product 22 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-03-27 20:33:26.904292
13,46,Product 46 - Beauty,Beauty,4,Product 46 is good.,"This is a great beauty product with features X, Y, Z.",2025-09-25 20:33:26.904292
93,4,Product 4 - Clothing,Clothing,3,Product 4 is bad.,"This is a great clothing product with features X, Y, Z.",2026-01-05 20:33:26.904292
10,46,Product 46 - Beauty,Beauty,4,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2025-06-19 20:33:26.904292
80,39,Product 39 - Electronics,Electronics,5,Product 39 is good.,"This is a great electronics product with features X, Y, Z.",2026-01-02 20:33:26.904292
43,15,Product 15 - Clothing,Clothing,5,Product 15 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-11-04 20:33:26.904292
41,40,Product 40 - Home,Home,5,Product 40 is horrible.,"This is a great home product with features X, Y, Z.",2025-10-11 20:33:26.904292
5,46,Product 46 - Beauty,Beauty,5,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2025-06-04 20:33:26.904292
30,11,Product 11 - Books,Books,5,Product 11 is good.,"This is a great books product with features X, Y, Z.",2025-09-14 20:33:26.904292
98,24,Product 24 - Clothing,Clothing,5,Product 24 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-03-27 20:33:26.904292
22,30,Product 30 - Books,Books,5,Product 30 is good.,"This is a great books product with features X, Y, Z.",2025-02-18 20:33:26.904292
42,39,Product 39 - Electronics,Electronics,5,Product 39 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-04 20:33:26.904292
48,35,Product 35 - Home,Home,4,Product 35 is horrible.,"This is a great home product with features X, Y, Z.",2025-06-09 20:33:26.904292
53,37,Product 37 - Electronics,Electronics,4,Product 37 is bad.,"This is a great electronics product with features X, Y, Z.",2025-05-07 20:33:26.904292
23,44,Product 44 - Electronics,Electronics,2,Product 44 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-08-18 20:33:26.904292
88,14,Product 14 - Electronics,Electronics,3,Product 14 is bad.,"This is a great electronics product with features X, Y, Z.",2025-11-29 20:33:26.904292
30,9,Product 9 - Electronics,Electronics,4,Product 9 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-06-14 20:33:26.904292
33,16,Product 16 - Clothing,Clothing,5,Product 16 is okay.,"This is a great clothing product with features X, Y, Z.",2025-09-30 20:33:26.904292
87,46,Product 46 - Beauty,Beauty,4,Product 46 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-03-13 20:33:26.904292
45,23,Product 23 - Books,Books,5,Product 23 is excellent.,"This is a great books product with features X, Y, Z.",2025-07-07 20:33:26.904292
89,40,Product 40 - Home,Home,4,Product 40 is bad.,"This is a great home product with features X, Y, Z.",2025-07-08 20:33:26.904292
50,2,Product 2 - Electronics,Electronics,5,Product 2 is bad.,"This is a great electronics product with features X, Y, Z.",2025-03-30 20:33:26.904292
49,14,Product 14 - Electronics,Electronics,4,Product 14 is okay.,"This is a great electronics product with features X, Y, Z.",2025-11-25 20:33:26.904292
90,2,Product 2 - Electronics,Electronics,4,Product 2 is excellent.,"This is a great electronics product with features X, Y, Z.",2026-01-07 20:33:26.904292
36,43,Product 43 - Home,Home,1,Product 43 is good.,"This is a great home product with features X, Y, Z.",2026-01-21 20:33:26.904292
78,31,Product 31 - Home,Home,5,Product 31 is bad.,"This is a great home product with features X, Y, Z.",2025-06-30 20:33:26.904292
78,35,Product 35 - Home,Home,5,Product 35 is bad.,"This is a great home product with features X, Y, Z.",2025-05-27 20:33:26.904292
80,36,Product 36 - Electronics,Electronics,4,Product 36 is bad.,"This is a great electronics product with features X, Y, Z.",2026-01-07 20:33:26.904292
81,12,Product 12 - Electronics,Electronics,2,Product 12 is good.,"This is a great electronics product with features X, Y, Z.",2025-12-22 20:33:26.904292
40,20,Product 20 - Beauty,Beauty,5,Product 20 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-02-21 20:33:26.904292
47,47,Product 47 - Electronics,Electronics,5,Product 47 is okay.,"This is a great electronics product with features X, Y, Z.",2025-03-22 20:33:26.904292
42,23,Product 23 - Books,Books,5,Product 23 is bad.,"This is a great books product with features X, Y, Z.",2025-05-04 20:33:26.904292
17,26,Product 26 - Beauty,Beauty,5,Product 26 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-08-10 20:33:26.904292
65,22,Product 22 - Beauty,Beauty,5,Product 22 is okay.,"This is a great beauty product with features X, Y, Z.",2025-04-29 20:33:26.904292
62,9,Product 9 - Electronics,Electronics,5,Product 9 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-05 20:33:26.904292
15,50,Product 50 - Beauty,Beauty,4,Product 50 is bad.,"This is a great beauty product with features X, Y, Z.",2025-03-14 20:33:26.904292
97,48,Product 48 - Books,Books,5,Product 48 is excellent.,"This is a great books product with features X, Y, Z.",2026-01-16 20:33:26.904292
72,41,Product 41 - Home,Home,4,Product 41 is good.,"This is a great home product with features X, Y, Z.",2025-08-25 20:33:26.904292
34,1,Product 1 - Electronics,Electronics,4,Product 1 is okay.,"This is a great electronics product with features X, Y, Z.",2025-09-24 20:33:26.904292
87,1,Product 1 - Electronics,Electronics,5,Product 1 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-06-18 20:33:26.904292
49,43,Product 43 - Home,Home,5,Product 43 is good.,"This is a great home product with features X, Y, Z.",2025-08-13 20:33:26.904292
87,41,Product 41 - Home,Home,3,Product 41 is horrible.,"This is a great home product with features X, Y, Z.",2025-02-16 20:33:26.904292
72,5,Product 5 - Clothing,Clothing,4,Product 5 is bad.,"This is a great clothing product with features X, Y, Z.",2025-12-13 20:33:26.904292
83,15,Product 15 - Clothing,Clothing,2,Product 15 is okay.,"This is a great clothing product with features X, Y, Z.",2025-09-29 20:33:26.904292
84,20,Product 20 - Beauty,Beauty,4,Product 20 is good.,"This is a great beauty product with features X, Y, Z.",2025-04-16 20:33:26.904292
5,4,Product 4 - Clothing,Clothing,4,Product 4 is good.,"This is a great clothing product with features X, Y, Z.",2025-10-14 20:33:26.904292
13,17,Product 17 - Beauty,Beauty,3,Product 17 is bad.,"This is a great beauty product with features X, Y, Z.",2025-11-06 20:33:26.904292
50,9,Product 9 - Electronics,Electronics,4,Product 9 is horrible.,"This is a great electronics product with features X, Y, Z.",2026-01-13 20:33:26.904292
54,27,Product 27 - Home,Home,4,Product 27 is excellent.,"This is a great home product with features X, Y, Z.",2025-04-24 20:33:26.904292
84,11,Product 11 - Books,Books,2,Product 11 is horrible.,"This is a great books product with features X, Y, Z.",2025-10-12 20:33:26.904292
53,32,Product 32 - Home,Home,5,Product 32 is good.,"This is a great home product with features X, Y, Z.",2025-06-27 20:33:26.904292
89,14,Product 14 - Electronics,Electronics,4,Product 14 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-09-19 20:33:26.904292
31,17,Product 17 - Beauty,Beauty,5,Product 17 is okay.,"This is a great beauty product with features X, Y, Z.",2025-03-26 20:33:26.904292
70,14,Product 14 - Electronics,Electronics,5,Product 14 is okay.,"This is a great electronics product with features X, Y, Z.",2025-12-31 20:33:26.904292
8,29,Product 29 - Clothing,Clothing,4,Product 29 is good.,"This is a great clothing product with features X, Y, Z.",2025-05-12 20:33:26.904292
59,1,Product 1 - Electronics,Electronics,2,Product 1 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-05-23 20:33:26.904292
3,12,Product 12 - Electronics,Electronics,2,Product 12 is bad.,"This is a great electronics product with features X, Y, Z.",2025-07-24 20:33:26.904292
17,23,Product 23 - Books,Books,5,Product 23 is good.,"This is a great books product with features X, Y, Z.",2025-05-20 20:33:26.904292
98,49,Product 49 - Electronics,Electronics,4,Product 49 is bad.,"This is a great electronics product with features X, Y, Z.",2025-12-01 20:33:26.904292
30,10,Product 10 - Beauty,Beauty,4,Product 10 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-04-20 20:33:26.904292
1,31,Product 31 - Home,Home,4,Product 31 is bad.,"This is a great home product with features X, Y, Z.",2025-04-19 20:33:26.904292
70,24,Product 24 - Clothing,Clothing,4,Product 24 is good.,"This is a great clothing product with features X, Y, Z.",2025-05-04 20:33:26.904292
85,38,Product 38 - Books,Books,5,Product 38 is good.,"This is a great books product with features X, Y, Z.",2025-04-12 20:33:26.904292
